1.1905519757819412,1.2030269940252256,1
-0.2700695633762593,0.62367373972788,0
-1.6979348242971337,-1.6002926046017292,1
1.6515822419786925,0.563215064301736,0
-0.8483755720222383,-0.2592142307374323,1
1.142326766625025,-1.6688135973837652,0
-1.9350864804109853,-1.057642860019533,1
0.565004185828089,1.8094133056314314,1
-1.133235551255944,1.923683050068532,0
1.4282293739319534,1.188282383197306,1
-0.2534816383252645,1.6816140209600285,0
-1.2377532298190794,1.694539923948041,0
-1.60727693000258,1.8707562178148205,0
-1.6455561663490363,0.4986892251361916,0
-1.2426971167300818,1.114039437527543,1
1.0243866986149928,-1.7689920542942899,1
0.6106433835336147,-1.7402769471125001,1
1.862810833057591,0.24463709227946318,1
-0.7026073843164728,1.5948841743655873,0
0.34880612677078293,-1.5372620965050698,0
