-0.33575257447962326,1.772202759389292,0
0.7433224879542881,0.22380770599283029,1
1.0748399681807839,-1.3035960630420633,1
1.2154760319269586,0.7375103125366147,0
1.4672048721968354,-0.24668893685742166,0
-1.2086027297402997,-0.5340494485542768,1
-1.2389244853190062,0.8385123850301284,1
1.3659193764621564,-0.2798480238812737,1
-1.2580280146972487,-1.7389334712670554,0
-0.14060729448952491,-0.4396914265824825,0
-0.5471130977620398,-0.9467144981467808,1
1.4952143844563834,1.618923929019417,1
-1.258435359954166,0.43913638271024524,1
8.72422448653789e-2,4.7209947826990284e-2,1
-0.20125597050307187,-1.7268204103947449,0
1.1915430392953974,-1.706571093172748,1
0.4972370408468989,-0.7177690559194039,0
0.9777512123069383,-1.4308834816618634,0
0.5048557569362409,-0.6180569644141305,0
-1.771414956458985,0.35192782813778667,0
